commit	val_bpb	memory_gb	status	description	sample_text
cf887ba	1.082309	6.0	discard	Increase the floor of the weight decay cosine schedule from 0.1 to 0.2 to maintain stronger regularization throughout training.	The aim of this study was to determine the effect of the 2,3-dihydroxy-3,4-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5
d0bc79a	1.082699	6.0	discard	Switch rotary embedding base from 50,000 to 25,000 for higher frequency resolution and potentially better short-range modeling.	The aim of this study was to determine the effect of the 2,3,4,5-trihydroxy-3,4,5-trihydroxy-1,3,4,5-trihydroxy-1,3,4,5-trihydroxy-1,3,4,5-trihydroxy-1,3,4,5-trihydroxy-1,3,4,5-trihydroxy-1,3,4
a154c1c	0.000000	0.0	crash	Switch MLP activation to squared GELU for smoother, more expressive nonlinearity without changing normalization. [step 00151 (88.0%) | loss: 3.347638 | lrm: 0.24 | dt: 1740ms | tok/sec: 301,244 | mfu: 7.3% | epoch:]	
220f8c6	0.000000	0.0	crash	Switch to using exponential moving average (EMA) weights for final validation (val_bpb), with decay=0.999, to improve generalization. [Traceback (most recent call last):
File "/home/pat/autoresearch/train.py", line 767, in <module>
for]	
587cc4f	1.095708	6.0	discard	Increase MLP output residual connection strength by initializing block.mlp.c_proj.weight to small uniform values instead of zeros.	The aim of this study was to determine the effect of the 2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4ef9c8a	0.000000	0.0	crash	Switch to using a slightly higher softcap value (16 instead of 12) in the final logits tanh for improved expressivity and calibration. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
93728fe	1.069352	6.0	discard	Switch Adam epsilon for embedding and value_embeds param groups from 1e-6 to 5e-7 for more precise updates (not yet tried, in-between prior attempts).	The aim of this study was to evaluate the effect of the administration of the 2-3-methoxy-3-methyl-4-oxo-4,5-dihydro-1,2,3,4,5-dihydro-1,2,3,4,5-dihydro-1,2,3,4,5-dihydro-1,2,3,4,5-dihydro-1,2,3,4,5,5-dihydro-1
4c8f79f	0.000000	0.0	crash	Increase the number of short attention heads by setting n_kv_head to half of n_head (instead of n_head), increasing diversity of key/value representations. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
5b9d869	0.000000	0.0	crash	Increase the initial value of x0_lambdas from 0.1 to 0.25 for stronger direct input residual in each transformer block. [File "/home/pat/.local/share/uv/python/cpython-3.12.13-linux-x86_64-gnu/lib/python3.12/re/_parser.py]	
7b23ae5	1.091594	6.0	discard	Switch MLP activation from relu().square() to relu().pow(1.5) for a softer, less peaky nonlinearity without triggering normalization changes.	
d585309	0.000000	0.0	crash	Switch MLP residual connection to use a learnable scaling parameter per layer (resid_lambdas) instead of fixed 1.0, for better residual flow control. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
f2ae1f0	0.000000	0.0	crash	Increase the number of Muon orthogonalization steps from 5 to 7 for potentially better optimization of large matrices. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
195bf37	0.000000	0.0	crash	Switch MLP output initialization from zeros to Kaiming uniform for better early training dynamics and gradient flow. []	
2e25902	0.000000	0.0	crash	Switch MLP activation from relu().square() to relu().abs() for a less peaky nonlinearity, potentially improving stability and expressivity. [step 00151 (87.8%) | loss: 3.448632 | lrm: 0.24 | dt: 1728ms | tok/sec: 303,436 | mfu: 7.3% | epoch:]	
40c3277	0.000000	0.0	crash	Switch to stochastic depth (drop path) in transformer blocks with survival probability 0.95 to improve generalization. [step 00055 (61.8%) | loss: 4.997388 | lrm: 0.76 | dt: 3866ms | tok/sec: 135,601 | mfu: 3.3% | epoch:]	
9a04906	0.000000	0.0	crash	Switch to cosine annealing for learning rate during the main training phase (after warmup, before warndown), instead of constant LR. []	
17c9d7e	1.083448	6.0	discard	Increase rotary embedding base to 75,000 for a compromise between long-range and short-range modeling.	The aim of this study was to determine the effect of the 2,3-dihydropyridine (2,3-dihydropyridine) on the activity of the 2,3-dihydropyridine (2,3-dihydropyridine) and 2,3-dihydropyridine (2,3-dihydropyridine) in the rat. The 2,3-dihydropyridine (2,3-dihydropyridine) was used to determine the effect of 2
0784463	1.075246	6.0	discard	Increase the initial value of x0_lambdas from 0.1 to 0.15 to strengthen the direct input residual in each transformer block for potentially better gradient flow.	The aim of this study was to determine the effect of the administration of a 2 mg/kg bolus on the development of a new type of drug. The study was conducted in 1996 to determine the effect of the administration of a 2 mg/kg bolus on the development of a drug. The study was conducted in 1996 to determine the effect of the administration of a 2 mg/kg bolus on the development of a drug. The study was conducted in
47dee3a	1.082374	6.0	discard	Increase Adam beta2 for embedding and value_embeds param groups from 0.95/0.999 to 0.98 for slightly slower second-moment adaptation, which can improve stability and generalization.	The aim of this study was to determine the effect of the presence of a 2,3-dihydroxyvitamin D3 (D3D3) on the expression of the 2,3-dihydroxyvitamin D3 (D3D3) in the rat brain. The effect of D3D3 on the expression of the 2,3-dihydroxyvitamin D3 (D3D3) was investigated in the rat brain. The results showed that D
62d5c26	0.000000	0.0	crash	Increase the tanh softcap in the final logits from 12 to 18 for improved logits expressivity and calibration. [leaves, treespec = tree_flatten(tree, is_leaf=is_leaf)
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
File "/ho]	
-------	0.000000	0.0	crash	FAILED TO APPLY: Increase the number of warmdown (cooldown) steps by setting WARMDOWN_RATIO to 0.75 for a longer, more gradual learning rate decay at the end.	
a8edb0f	1.084471	6.0	discard	Switch to a slightly lower weight decay floor in the cosine schedule for Muon groups (from 0.1 to 0.05) to reduce over-regularization late in training.	
-------	0.000000	0.0	crash	FAILED TO APPLY: Increase the number of rotary embedding channels applied (double head_dim in rotary embedding) for richer positional encoding.	
3fc07d7	0.000000	0.0	crash	Switch MLP activation from relu().square() to relu().relu() for a sharper nonlinearity, potentially improving expressivity without triggering normalization or structural changes. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
-------	0.000000	0.0	crash	FAILED TO APPLY: Increase the number of rotary embedding channels (double head_dim in rotary embedding) for richer positional encoding.	
0114279	1.082193	6.0	discard	Increase the number of Muon orthogonalization steps from 5 to 6 for potentially better optimization of large matrices.	The aim of this study was to determine the effect of the 2,3-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4
59e3dca	1.116316	6.0	discard	Increase the number of warmdown (cooldown) steps by setting WARMDOWN_RATIO to 0.75 for a longer, more gradual learning rate decay at the end.	
c1af124	1.081227	6.0	discard	Increase the number of rotary embedding precomputed sequence length (rotary_seq_len) from 10x to 20x context for more accurate rotary embeddings at long context lengths.	The aim of this study was to determine the effect of the 2,3-dihydroxy-3,4-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5
549f7eb	0.000000	0.0	crash	Switch to 'SLSL' window pattern for more alternating local-global attention, increasing long-range context mixing. []	
1e3fd59	1.077634	6.0	discard	Increase the rotary embedding base to 150,000 for slower frequency decay and potentially better long-range modeling.	The aim of this study was to evaluate the effect of the 2,3-dihydropyridine (2,3-dihydropyridine) on the expression of the 2,3-dihydropyridine (2,3-dihydropyridine) in the rat brain. The 2,3-dihydropyridine (2,3-dihydropyridine) was used to evaluate the effect of 2,3-dihydropyridine (2,3-dihydropyridine) on the
4af61fe	1.079820	6.0	discard	Switch to using a slightly lower embedding learning rate (0.6 -> 0.4) to reduce overfitting and improve generalization.	
aea45ab	0.000000	0.0	crash	Increase the rotary embedding base to 200,000 for even slower frequency decay, potentially improving very long-range modeling. [^^^^^^^^^^^^^^^^^^^^^^^^
File "/home/pat/autoresearch/.venv/lib/python3.12/site-packages/torch/_dyna]	
4bdb16d	0.000000	0.0	crash	Switch the MLP activation from relu().square() to relu().pow(1.25) for a softer, less peaky nonlinearity without triggering normalization or structural changes. []	
59571cf	0.000000	0.0	crash	Increase the short attention window from half to two-fifths of the context to test if slightly less local context improves throughput/generalization. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
a23b2ab	1.079604	6.0	discard	Increase the rotary embedding base to 60,000 for a new frequency decay rate between prior attempts.	The aim of this study was to evaluate the effect of the 2,3-dihydroxy-3,4-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5
e0eb96f	1.077547	6.0	discard	Increase the number of rotary embedding precomputed sequence length (rotary_seq_len) from 10x to 20x context for more accurate rotary embeddings at long context lengths.	The aim of this study was to evaluate the effect of the 2,3-dihydroxy-3,4-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5-dihydroxy-4,5
5d51b85	0.000000	0.0	crash	Switch to using a slightly higher initial Adam beta1 for embedding and value_embeds param groups (0.8 -> 0.85) for potentially better first-moment estimation and generalization. []	
45b0703	0.000000	0.0	crash	Increase Adam beta2 for embedding and value_embeds param groups from 0.95/0.999 to 0.98 for slightly slower second-moment adaptation, which can improve stability and generalization. []	
897e97e	1.080897	6.0	discard	Increase the number of rotary embedding precomputed sequence length (rotary_seq_len) from 10x to 30x context for more accurate rotary embeddings at long context lengths.	
bf2dc62	0.000000	0.0	crash	Increase the number of rotary embedding precomputed sequence length (rotary_seq_len) from 10x to 40x context for more accurate rotary embeddings at long context lengths. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
d4a64bd	0.000000	0.0	crash	Increase the number of device batches per optimizer step (DEVICE_BATCH_SIZE) by 25% if VRAM allows, for more efficient utilization and possibly higher throughput. []	
69f5954	0.000000	0.0	crash	Increase the EMA beta for smoothing train loss logging from 0.9 to 0.95 for more stable and accurate loss reporting. [^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
File "/home/pat/autoresearch/.venv/lib/python3.12/]	
0d82c9a	1.077907	6.0	discard	Increase the frequency of logging and GC collection for better training throughput (log every 2 steps, collect GC every 1000 steps).	The aim of this study was to evaluate the effect of the 2,3-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-4,5-dihydroxy-3,4-dihydroxy-4,5-dihydroxy-3,4-dihydroxy-4,4-dihydroxy-4,4-dihydroxy-4,4-dihydroxy-4,4-dihydroxy-4,4-dihydroxy-4,4
f7b8026	1.120188	6.0	discard	Switch to a polynomial learning rate decay during the warndown phase (power=2) for a smoother and slower cooldown.	The aim of this study was to determine the effect of the 2,3-dimethylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthiopropylthi
10889bf	1.099596	6.0	discard	Switch MLP output initialization from zeros to small normal for better early gradient flow.	
4a1f765	0.000000	0.0	crash	Increase EMA beta for smoothing train loss logging from 0.9 to 0.98 for more stable loss reporting and possibly more stable training. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
4521457	0.000000	0.0	crash	Increase Muon optimizer's ns_steps from 5 to 6 for potentially better orthogonalization and optimization of large matrices. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
5fc64ec	0.000000	0.0	crash	Switch EMA beta for smoothing train loss logging from 0.9 to 0.92 for slightly more stable/accurate reporting, possibly improving throughput and generalization. [p = _parse_sub(source, state, sub_verbose, nested + 1)
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^]	
c17dc32	1.078591	6.0	discard	Increase the number of gradient accumulation steps by reducing DEVICE_BATCH_SIZE by 25% (if divisible), for more frequent optimizer updates and potentially better generalization.	The aim of this study was to evaluate the effect of the 2,3-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4-dihydroxy-3,4
2e95b86	1.084372	6.0	discard	Increase the short attention window from half to three-quarters of the context for more context per block (not yet tried at this ratio).	The aim of this study was to determine the effect of the 2,3-dihydroxyvitamin D3 (2,3-dihydroxyvitamin D3) on the expression of the 2,3-dihydroxyvitamin D3 (2,3-dihydroxyvitamin D3) in the rat. The 2,3-dihydroxyvitamin D3 was administered to rats with 2,3-dihydroxyvitamin D3 (2,3-di
1d42e05	0.000000	0.0	crash	Add a small constant (1e-5) to the denominator in norm(x) to improve numerical stability of RMSNorm. [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)
Config: DEPTH=8, DEVICE_BATCH_SIZE=16, VRAM_LIMIT=158]	
bae451d	0.000000	0.0	crash	Increase the number of warmup steps by setting WARMUP_RATIO to 0.05 for a gentler LR warmup at the start. []	
41ba532	0.000000	0.0	crash	Increase the number of device batches per optimizer step by 50% if VRAM allows, for higher throughput and possibly lower val_bpb. [File "/home/pat/autoresearch/.venv/lib/python3.12/site-packages/jinja2/visitor.py", line 40, in visi]	
8b35727	1.080084	6.0	discard	Increase rotary embedding base to 80,000 for slower frequency decay and potentially improved long-range modeling.	
